,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
11541,0.44,0.41,3,125,7,0,0,0,8,836
11546,0.58,0.79,3,243,3,1,0,0,8,836
11548,0.42,0.8,4,259,7,1,0,0,8,836
11550,0.73,0.92,6,189,3,1,0,0,8,836
11553,0.52,0.83,5,145,3,0,0,0,8,836
11555,0.66,0.51,4,254,2,0,0,0,8,836
11557,0.56,0.79,5,248,3,0,0,0,8,836
11558,0.97,0.54,3,154,8,1,0,0,8,836
11559,0.72,0.92,3,242,8,0,0,0,8,836
11567,0.57,0.55,4,177,8,0,0,0,8,837
11568,0.61,0.82,4,184,8,0,0,0,3,837
11569,0.57,0.69,3,212,8,0,0,0,6,837
11572,0.79,0.56,3,149,10,0,0,0,6,837
11580,0.53,0.99,3,223,10,0,0,0,5,837
11581,0.51,0.86,3,182,10,0,0,0,8,837
11583,0.58,0.91,3,195,10,0,0,0,9,837
11585,0.65,0.74,4,233,4,1,0,0,4,837
11590,0.78,0.8,3,135,7,0,0,0,8,838
11591,0.82,0.65,5,178,7,1,0,0,8,838
11594,0.65,0.85,4,172,3,0,0,0,8,838
11596,0.15,0.6,5,188,7,0,0,0,8,838
11598,0.99,0.94,5,151,3,0,0,0,6,838
11600,0.64,0.67,2,223,3,0,0,0,6,838
11602,0.53,0.66,3,191,3,0,0,0,3,839
11603,0.59,0.5,2,162,2,0,0,0,4,839
11604,0.69,0.86,5,195,6,0,0,0,4,839
11605,0.5,0.49,4,222,3,0,0,0,4,839
11609,0.15,0.75,3,259,8,1,0,0,5,839
11610,0.88,0.58,3,145,8,0,0,0,8,840
11619,0.49,0.94,4,175,3,0,0,0,8,841
11625,0.77,0.48,5,262,7,0,0,0,3,841
11628,0.97,0.64,4,238,10,1,0,0,6,841
11632,0.49,0.78,4,254,10,0,0,0,4,842
11635,0.77,0.73,3,201,10,0,0,0,4,842
11636,0.59,0.73,4,247,10,0,0,0,4,842
11637,0.41,0.67,6,221,10,0,0,0,5,843
11640,0.7,0.84,3,260,4,1,0,0,9,843
11641,0.51,0.52,3,188,3,0,0,0,10,844
11644,0.2,0.68,5,167,7,0,0,0,5,845
11648,0.31,0.63,4,104,7,1,0,0,8,845
11651,0.97,0.38,5,211,7,1,0,0,8,845
11655,0.87,0.73,5,184,3,0,0,0,6,846
11657,0.78,0.69,4,202,3,0,0,0,6,846
11658,0.73,0.57,3,146,2,0,0,0,6,846
11659,0.66,0.78,4,161,6,0,0,0,3,846
11661,0.52,0.69,5,208,8,1,0,0,7,846
11664,0.63,0.52,5,209,8,1,0,0,7,846
11665,0.89,0.59,3,265,8,0,0,0,7,846
11667,0.98,0.99,4,261,10,1,0,0,8,846
11668,0.62,0.82,3,204,10,0,0,0,1,847
11669,0.62,0.73,3,144,10,1,0,0,9,848
11670,0.69,0.43,5,113,8,0,0,0,10,849
11673,0.5,0.68,3,245,4,0,0,0,5,849
11677,0.92,0.68,4,138,7,0,0,0,8,849
11678,0.64,0.48,3,147,7,0,0,0,8,850
11679,0.27,0.42,6,173,7,0,0,0,8,851
11687,0.36,0.41,3,167,10,0,0,0,9,852
11691,0.83,0.48,4,220,3,1,0,0,9,852
11697,0.73,0.94,3,177,3,0,0,0,10,852
11699,0.62,0.73,3,245,4,0,0,0,3,852
11700,0.5,0.83,5,258,2,0,0,0,3,852
11703,0.87,0.9,3,174,2,0,0,0,3,852
11705,0.94,0.67,4,191,3,1,0,0,6,853
11706,0.2,0.53,5,272,5,0,0,0,6,854
11712,0.82,0.9,3,215,4,0,0,0,4,855
11713,0.75,0.66,5,234,2,0,0,0,4,855
11714,0.63,0.98,4,187,3,0,0,0,4,855
11716,0.23,0.7,3,123,5,0,0,0,8,856
11721,0.31,0.63,3,150,3,1,0,0,8,856
11722,0.98,0.74,4,151,3,0,0,0,8,856
11725,0.73,0.48,3,211,7,0,0,0,8,856
11728,0.88,0.88,4,222,3,1,0,1,8,856
11731,0.91,0.58,3,220,7,0,0,1,8,857
11734,0.74,0.74,5,160,3,1,0,0,8,858
11735,0.53,0.59,4,259,3,0,0,0,8,859
11736,0.89,0.77,5,232,3,0,0,0,8,859
11740,0.9,0.58,3,244,8,0,0,0,8,859
11741,0.92,0.63,5,224,8,1,0,0,8,859
11744,0.79,0.86,5,238,8,0,0,0,8,859
11745,0.48,0.89,4,145,3,0,0,0,8,859
11746,0.27,0.76,4,108,10,0,0,0,8,860
11755,0.61,0.79,5,230,10,0,0,0,4,861
11757,0.44,0.44,2,141,7,1,0,1,4,861
11764,0.59,0.92,3,138,10,0,0,0,9,862
11765,0.79,0.65,3,235,10,0,0,0,10,862
11766,0.92,0.64,4,190,10,1,0,0,4,862
11768,0.91,0.65,5,214,3,1,0,0,5,862
11771,0.88,0.53,3,218,4,0,0,0,8,862
11772,0.65,0.4,5,125,4,0,0,0,8,862
11773,0.84,0.5,4,178,2,0,0,0,8,862
11775,0.64,0.6,3,265,4,0,0,0,8,862
11780,0.79,0.61,4,173,2,0,0,0,6,862
11781,0.82,0.67,4,156,3,0,0,0,6,862
11787,0.81,0.8,5,132,2,1,0,0,4,863
11788,0.58,0.9,3,209,2,0,0,0,4,863
11792,0.98,0.91,3,188,4,0,0,0,1,864
11794,0.77,0.82,3,153,3,1,0,0,10,864
11800,0.72,0.71,4,256,3,0,0,1,8,864
11803,0.9,0.73,4,245,2,0,0,0,8,865
11804,0.63,0.61,4,171,3,0,0,0,8,865
11805,0.64,0.88,3,252,2,0,0,0,8,865
11808,0.65,0.95,2,180,2,0,0,0,6,865
11815,0.53,0.47,6,106,6,0,0,0,4,866
11818,0.68,0.79,4,184,3,0,0,0,5,867
11822,0.61,0.83,4,245,3,1,0,1,10,867
11823,0.57,0.99,3,222,3,1,0,1,4,867
11825,0.75,0.79,4,263,3,0,0,1,5,868
11827,0.81,0.81,5,250,4,0,0,1,8,868
11829,0.42,0.96,6,173,3,0,0,0,8,868
11830,0.64,0.67,4,252,3,1,0,0,8,868
11833,0.71,0.66,5,187,2,0,0,0,8,868
11835,0.53,1,3,164,4,0,0,0,3,868
11841,0.5,0.9,5,226,2,0,0,0,4,869
11843,0.68,0.75,4,258,3,0,0,0,4,869
11847,0.76,0.62,5,230,3,1,0,0,5,870
11848,0.62,0.76,5,198,3,0,0,0,8,870
11849,0.82,0.69,3,250,3,0,0,0,1,870
11850,0.2,0.7,4,225,5,0,0,0,9,870
11851,0.16,0.7,3,178,3,1,0,0,10,870
11852,0.2,0.78,4,196,3,0,0,0,4,870
11853,0.53,0.51,4,240,2,0,0,0,5,870
11862,0.5,0.91,3,240,3,0,0,0,8,870
11874,0.69,0.87,5,174,3,0,0,0,9,871
11876,0.42,0.47,6,174,5,0,0,0,10,872
11884,0.86,0.83,4,208,3,1,0,0,3,872
11885,0.61,0.49,3,275,2,0,0,0,6,872
11888,0.96,0.59,3,241,3,0,0,0,6,872
11889,0.7,0.54,3,194,2,1,0,0,3,872
11891,0.39,0.75,6,185,3,0,0,1,4,873
11897,0.72,0.99,3,143,4,0,0,0,8,874
11898,0.73,0.97,3,174,3,0,0,0,8,874
11900,0.74,0.94,4,157,2,0,0,0,8,875
11903,0.93,0.89,3,255,7,1,0,0,8,875
11914,0.96,0.68,3,206,3,0,0,0,8,875
11915,0.74,0.7,4,273,3,0,0,0,8,875
11916,0.94,0.99,2,157,3,0,0,0,8,875
11917,0.37,0.72,3,183,2,0,0,0,8,876
11918,0.92,0.85,3,151,6,1,0,0,8,876
11920,0.66,0.49,5,235,8,1,0,0,8,876
11925,0.94,0.82,4,187,3,0,0,0,8,876
11926,0.42,0.69,3,126,2,0,0,0,8,876
11930,0.82,0.76,3,219,8,1,0,0,3,876
11934,0.95,0.99,5,251,4,0,0,0,6,876
11938,0.82,0.74,3,229,7,0,0,1,4,877
11941,0.53,0.74,3,172,10,0,0,1,4,877
11944,0.85,0.72,3,245,10,0,0,0,1,878
11947,0.63,0.94,3,172,3,0,0,0,4,878
11948,0.85,0.9,3,245,3,0,0,0,5,878
11949,0.95,0.66,5,192,3,0,0,0,5,878
11951,0.49,0.88,4,244,3,0,0,0,8,879
11954,0.48,0.72,3,143,4,0,0,0,8,880
11956,0.83,0.76,2,255,7,0,0,0,8,881
11959,0.16,0.63,5,266,7,0,0,0,3,881
11960,0.85,0.64,5,256,7,0,0,0,6,881
11965,0.82,0.8,5,205,3,0,0,0,3,881
11966,0.84,0.81,4,236,3,1,0,0,3,881
11967,0.92,0.65,3,176,3,0,0,0,3,881
11971,0.14,0.38,5,115,6,1,0,0,5,882
11974,0.49,0.71,4,178,8,0,0,0,3,883
11976,0.59,0.77,3,272,8,0,0,0,4,884
11981,0.79,0.87,4,223,5,0,0,0,8,885
11983,0.73,0.67,2,139,8,0,0,0,8,885
11985,0.52,0.61,4,187,4,1,0,0,8,885
11987,0.48,0.5,5,142,4,0,0,0,3,885
11992,0.6,0.53,2,235,7,0,0,0,3,885
11994,0.64,0.5,4,253,10,0,0,1,4,886
11997,0.74,0.95,5,266,10,0,0,1,4,886
12000,0.5,0.73,4,180,3,0,0,0,3,887
12006,0.41,0.5,2,153,3,0,1,0,8,887
12011,0.45,0.54,2,135,3,0,1,0,8,887
12014,0.41,0.55,2,148,3,0,1,0,8,887
12015,0.36,0.56,2,137,3,0,1,0,8,887
12017,0.45,0.47,2,160,3,0,1,0,8,887
12021,0.11,0.83,6,282,4,0,1,0,8,887
12023,0.09,0.95,6,304,4,0,1,0,8,887
12027,0.82,0.87,4,239,5,0,1,0,8,887
12030,0.38,0.5,2,132,3,0,1,0,1,887
12036,0.1,0.94,6,255,4,0,1,0,10,887
12037,0.38,0.46,2,137,3,0,1,0,10,887
12038,0.45,0.5,2,126,3,0,1,0,10,887
12039,0.11,0.89,6,306,4,0,1,0,10,887
12040,0.41,0.54,2,152,3,0,1,0,10,887
12044,0.1,0.8,7,281,4,0,1,0,10,887
12045,0.09,0.89,6,276,4,0,1,0,10,887
12046,0.84,0.74,3,182,4,0,1,0,10,887
12047,0.4,0.55,2,147,3,0,1,0,9,887
12053,0.38,0.55,2,134,3,0,1,0,9,887
12055,0.1,0.92,7,307,4,0,1,0,9,887
12057,0.11,0.94,7,255,4,0,1,0,9,887
12058,0.1,0.81,6,309,4,0,1,0,10,887
12059,0.38,0.54,2,128,3,0,1,0,10,887
12060,0.85,1,4,225,5,0,1,0,10,887
12062,0.11,0.93,7,308,4,0,1,0,3,888
12063,0.1,0.95,6,244,5,0,1,0,3,888
12064,0.36,0.56,2,132,3,0,1,0,3,888
12069,0.76,0.86,5,223,5,1,1,0,6,888
12070,0.43,0.5,2,135,3,0,1,0,6,888
12072,0.09,0.77,5,275,4,0,1,0,6,888
12073,0.45,0.49,2,149,3,0,1,0,6,889
12075,0.11,0.97,6,277,4,0,1,0,6,890
12076,0.11,0.79,7,306,4,0,1,0,6,890
12079,0.43,0.56,2,157,3,0,1,0,8,891
12082,0.38,0.49,2,151,3,0,1,0,10,891
12083,0.79,0.59,4,139,3,0,1,1,4,891
12086,0.11,0.87,6,305,4,0,1,0,5,891
12088,0.44,0.45,2,132,3,0,1,0,8,891
12089,0.37,0.57,2,130,3,0,1,0,8,891
12096,0.37,0.51,2,155,3,0,1,0,8,891
12097,0.1,0.77,6,265,4,0,1,0,8,891
12101,0.38,0.52,2,154,3,0,1,0,8,892
12104,0.09,0.94,7,267,4,0,1,0,8,892
12105,0.43,0.52,2,158,3,0,1,0,8,892
12106,0.24,0.46,7,224,5,0,1,0,1,892
12109,0.71,0.87,3,177,4,0,1,0,2,892
12110,0.4,0.49,2,155,3,0,1,0,2,892
12111,0.43,0.47,2,144,3,0,1,0,2,892
12117,0.86,0.68,5,263,2,0,1,0,10,892
12119,0.37,0.57,2,133,3,0,1,0,10,893
12120,0.4,0.46,2,132,3,0,1,0,10,893
12121,0.14,0.62,4,158,4,1,1,0,10,893
12122,0.4,0.46,2,135,3,0,1,0,10,893
12125,0.46,0.49,2,138,3,0,1,0,9,893
12127,0.38,0.49,2,132,3,0,1,0,9,893
12130,0.37,0.45,2,151,3,0,1,0,9,893
12135,0.36,0.5,2,132,3,0,1,0,10,893
12138,0.42,0.48,2,129,3,0,1,0,4,893
12139,0.74,1,4,249,5,0,1,0,3,893
12141,0.09,0.96,6,245,4,0,1,0,3,893
12149,0.84,0.88,4,263,5,1,1,0,5,893
12150,0.39,0.5,2,147,3,0,1,0,5,893
12152,0.45,0.56,2,154,3,0,1,0,5,893
12153,0.37,0.52,2,143,3,0,1,0,5,893
12158,0.11,0.92,6,305,4,0,1,0,10,893
12161,0.1,0.95,7,301,4,0,1,0,5,893
12163,0.45,0.51,2,147,3,0,1,0,8,893
12164,0.79,0.89,5,239,5,0,1,0,8,893
12166,0.11,0.84,7,296,4,0,1,0,8,893
12168,0.31,0.54,5,132,5,0,1,0,8,893
12169,0.32,0.5,2,135,5,0,1,0,8,893
12175,0.7,0.53,2,274,4,0,1,0,8,893
12178,0.38,0.5,2,140,3,0,1,0,8,894
12180,0.11,0.85,6,308,5,0,1,0,8,894
12181,0.4,0.47,2,146,3,0,1,0,8,894
12182,0.1,0.84,6,261,4,0,1,0,1,894
12185,0.36,0.55,2,141,3,0,1,0,2,894
12187,0.09,0.85,6,297,4,0,1,0,2,894
12188,0.4,0.46,2,143,3,0,1,0,2,894
12190,0.44,0.51,2,156,3,0,1,0,10,895
12191,0.09,0.8,7,283,5,0,1,0,10,896
12193,0.74,0.91,4,232,5,0,1,0,10,897
12194,0.09,0.82,6,249,4,0,1,0,10,897
12195,0.89,0.95,4,275,5,0,1,0,10,897
12196,0.09,0.8,6,304,4,0,1,0,10,898
12197,0.27,0.54,7,278,3,0,1,0,10,898
12201,0.9,0.82,5,259,5,0,1,0,9,898
12202,0.39,0.5,2,135,3,0,1,0,9,898
12203,0.76,1,5,219,5,0,1,0,9,898
12208,0.78,0.87,4,228,5,0,1,0,9,898
12212,0.39,0.5,4,294,3,0,1,0,10,898
12218,0.9,0.98,5,245,5,0,1,0,3,898
12222,0.37,0.5,2,135,3,0,1,0,6,898
12223,0.37,0.51,2,153,3,0,1,0,6,898
12225,0.4,0.56,2,149,3,0,1,0,1,898
12229,0.85,0.95,5,236,5,0,1,0,2,898
12231,0.42,0.47,2,159,3,0,1,0,5,898
12232,0.92,0.99,5,255,6,0,1,0,8,898
12234,0.42,0.56,2,134,3,0,1,0,9,898
12237,0.4,0.53,2,151,3,0,1,0,5,898
12240,0.1,0.97,7,254,4,0,1,0,8,898
12242,0.37,0.46,2,156,3,0,1,0,8,898
12244,0.4,0.5,2,128,3,0,1,0,8,898
12245,0.89,0.86,5,275,5,0,1,0,8,898
12246,0.45,0.46,2,155,3,0,1,0,8,898
12248,0.46,0.49,2,148,3,0,1,0,8,898
12251,0.79,0.87,5,261,5,0,1,0,8,898
12252,0.79,0.92,5,254,6,0,1,0,8,898
12254,0.87,0.98,4,248,5,0,1,0,8,898
12257,0.11,0.81,6,266,4,1,1,0,8,899
12260,0.11,0.84,6,287,4,0,1,0,1,899
12261,0.46,0.46,2,154,3,0,1,0,1,899
12262,0.82,0.97,5,263,5,0,1,0,2,899
12265,0.42,0.5,2,139,3,0,1,0,2,899
12268,0.45,0.53,2,129,3,0,1,0,10,900
12275,0.11,0.9,6,254,4,0,1,0,10,901
12276,0.81,0.95,5,238,6,0,1,0,10,901
12277,0.1,0.97,6,267,4,1,1,0,9,901
12282,0.27,0.56,3,301,3,0,1,0,9,901
12289,0.82,0.91,5,232,5,0,1,0,10,901
12292,0.87,0.84,5,231,5,0,1,0,3,901
12295,0.1,0.93,6,253,4,0,1,0,3,902
12298,0.4,0.52,2,147,3,0,1,0,6,902
12299,0.45,0.48,2,136,3,0,1,0,6,902
12300,0.74,0.84,5,249,5,0,1,0,6,902
12302,0.12,1,3,278,4,0,1,0,7,902
12304,0.37,0.55,2,127,3,0,1,0,7,902
12305,0.89,0.87,5,255,5,0,1,0,7,902
12308,0.11,0.81,5,287,4,0,1,0,8,903
12309,0.41,0.48,2,145,3,0,1,0,1,904
12314,0.41,0.49,2,130,3,0,1,0,5,905
12315,0.1,0.81,6,268,4,0,1,0,5,905
12316,0.73,0.86,4,245,6,0,1,0,8,905
12318,0.37,0.46,2,153,3,0,1,0,8,905
12321,0.41,0.54,2,153,3,1,1,0,8,905
12324,0.11,0.91,7,287,4,0,1,0,8,905
12333,0.09,0.98,6,271,4,0,1,0,8,905
12334,0.45,0.52,2,145,3,0,1,0,8,906
12335,0.1,0.81,6,290,4,0,1,0,1,906
12338,0.44,0.51,2,140,3,0,1,0,2,906
12339,0.39,0.5,2,142,3,0,1,0,2,906
12340,0.1,0.91,6,246,4,0,1,0,2,906
12341,0.09,0.89,7,308,5,0,1,0,2,906
12343,0.9,1,5,232,5,0,1,0,10,906
12344,0.41,0.56,2,143,3,0,1,0,10,906
12351,0.09,0.8,6,304,5,0,1,0,10,906
12352,0.48,0.93,3,219,6,0,1,0,10,907
12354,0.43,0.57,2,135,3,0,1,0,9,907
12362,0.76,0.9,4,263,5,0,1,0,9,907
12364,0.72,0.96,5,267,5,0,1,0,10,907
12368,0.4,0.56,2,131,3,0,1,0,3,907
12369,0.82,0.86,5,243,5,0,1,0,3,907
12371,0.37,0.45,2,142,3,0,1,0,3,907
12377,0.56,0.71,4,296,2,0,1,0,3,908
12380,0.77,0.93,4,231,5,0,1,0,2,908
12383,0.45,0.48,2,144,3,0,1,0,5,908
12385,0.36,0.48,2,156,3,0,1,0,1,909
12388,0.1,0.97,6,247,4,0,1,0,4,910
12390,0.42,0.57,2,154,3,1,1,0,5,910
12395,0.42,0.56,2,133,3,0,1,0,8,911
12396,0.45,0.46,2,128,3,0,1,0,8,911
12399,0.87,0.83,4,265,6,0,1,0,8,911
12400,0.1,0.87,6,250,4,0,1,0,8,911
12401,0.91,1,5,251,6,0,1,0,8,911
12402,0.76,0.92,4,246,5,0,1,0,8,911
12404,0.92,0.93,5,240,5,0,1,0,8,911
12405,0.76,0.87,5,245,5,0,1,0,8,911
12408,0.09,0.94,6,257,4,0,1,0,8,911
12409,0.91,0.92,4,246,5,0,1,0,8,911
12411,0.28,0.45,6,218,4,0,1,0,1,911
12412,0.84,0.99,4,262,6,0,1,0,1,912
12415,0.91,0.97,5,233,5,0,1,0,2,912
12419,0.42,0.53,3,199,4,0,1,0,10,912
12422,0.1,0.94,6,287,4,0,1,0,10,912
12425,0.45,0.46,2,130,3,0,1,0,10,913
12428,0.55,0.6,3,180,4,0,1,0,10,914
12430,0.41,0.52,2,127,3,1,1,0,9,915
12431,0.89,0.65,5,195,6,0,1,0,9,915
12434,0.87,0.84,4,264,6,0,1,0,9,915
12438,0.43,0.53,2,160,3,0,1,0,9,915
12440,0.41,0.52,2,136,3,0,1,0,10,915
12441,0.41,0.48,2,139,3,0,1,0,10,915
12446,0.09,0.94,6,283,5,0,1,0,3,915
12451,0.81,0.9,4,226,5,0,1,0,6,916
12454,0.37,0.54,2,145,3,0,1,0,7,916
12455,0.09,0.97,7,254,4,1,1,0,7,916
12456,0.44,0.53,2,127,3,0,1,0,7,916
12457,0.86,0.93,5,223,5,0,1,0,7,916
12459,0.41,0.48,2,136,3,0,1,0,5,916
12462,0.43,0.5,2,137,3,0,1,0,9,916
12463,0.8,0.53,3,255,5,0,1,0,10,917
12477,0.11,0.87,5,271,4,0,1,0,8,918
12479,0.76,0.83,5,227,5,0,1,0,8,918
12483,0.77,0.87,4,242,6,0,1,0,8,918
12485,0.38,0.52,2,145,3,0,1,0,8,918
12488,0.19,1,4,192,4,0,1,0,1,918
12490,0.76,0.88,4,206,4,0,1,0,2,919
12491,0.53,0.56,4,281,6,0,1,0,2,919
12494,0.1,0.94,6,309,4,0,1,0,10,919
12495,0.84,1,5,218,5,0,1,0,10,919
12496,0.82,0.99,4,263,6,0,1,0,10,919
12497,0.1,0.82,6,244,4,0,1,0,10,919
12499,0.44,0.48,2,143,3,0,1,0,10,919
12501,0.91,0.84,5,265,5,0,1,0,10,919
12502,0.66,0.57,5,161,5,0,1,0,10,920
12503,0.11,0.87,7,282,5,0,1,0,10,921
12505,0.78,0.83,4,217,6,0,1,0,9,922
12507,0.83,0.98,4,259,5,0,1,0,9,922
12508,0.39,0.54,2,158,3,0,1,0,9,923
12509,0.38,0.55,2,158,3,0,1,0,9,923
12515,0.83,0.96,5,275,5,0,1,0,9,923
12516,0.88,1,5,219,6,1,1,0,10,923
12518,0.09,0.86,7,309,4,0,1,0,10,923
12521,0.87,0.94,4,274,5,0,1,0,3,923
12522,0.74,0.99,4,233,5,0,1,0,3,923
12523,0.1,0.95,7,289,4,0,1,0,3,923
12526,0.41,0.56,2,150,3,0,1,0,6,923
12530,0.39,0.57,2,145,3,0,1,0,1,924
12531,0.4,0.56,2,137,3,0,1,0,1,924
12533,0.1,0.84,6,246,4,0,1,0,2,924
12535,0.75,0.85,5,240,6,1,1,0,5,924
12538,0.45,0.45,2,154,3,1,1,0,9,924
12539,0.87,1,5,261,5,1,1,0,10,924
12540,0.11,0.94,7,244,4,0,1,0,4,924
12541,0.45,0.54,2,129,3,0,1,0,5,925
12543,0.77,0.91,5,236,5,0,1,0,5,926
12544,0.89,0.92,5,237,5,0,1,0,8,926
12545,0.43,0.49,2,135,3,0,1,0,8,926
12546,0.78,1,5,236,5,0,1,0,8,926
12548,0.37,0.5,2,141,3,0,1,0,8,927
12555,0.43,0.53,2,150,3,0,1,0,8,927
12562,0.37,0.53,2,131,3,0,1,0,8,927
12566,0.79,0.58,3,294,4,0,1,0,2,927
12570,0.25,0.46,4,214,4,0,1,0,10,928
12580,0.39,0.55,2,159,3,0,1,0,10,929
12581,0.44,0.51,2,145,3,0,1,0,9,930
12583,0.74,0.87,5,242,5,0,1,0,9,931
12587,0.46,0.57,2,152,3,0,1,0,9,932
12588,0.8,0.83,2,211,3,0,1,0,9,932
12592,0.66,0.67,2,255,3,0,1,0,10,932
12593,0.1,0.8,6,264,4,0,1,0,10,932
12596,0.09,0.87,5,263,4,0,1,0,3,932
12598,0.11,0.9,6,263,4,0,1,0,3,932
12599,0.37,0.46,2,157,3,0,1,0,3,932
12602,0.84,0.94,5,222,6,0,1,0,6,932
12604,0.83,0.9,5,245,5,0,1,0,6,932
12607,0.38,0.56,2,161,3,0,1,0,7,933
12609,0.45,0.49,2,134,3,0,1,0,7,933
12611,0.09,0.95,7,256,4,0,1,0,5,933
12616,0.1,0.88,7,267,4,0,1,0,4,933
12620,0.43,0.51,2,141,3,0,1,0,8,934
12621,0.8,0.75,3,268,2,0,1,0,8,935
12624,0.36,0.52,2,146,3,0,1,0,8,935
12625,0.38,0.5,2,140,3,0,1,0,8,936
12631,0.1,0.9,7,286,4,0,1,0,8,936
12632,0.34,0.67,4,141,2,0,1,0,8,936
12637,0.44,0.53,2,140,3,0,1,0,8,936
12638,0.43,0.52,2,147,3,0,1,0,8,936
12639,0.84,0.83,4,227,5,0,1,0,1,936
12642,0.74,0.97,4,228,5,0,1,0,2,936
12645,0.58,0.62,4,238,3,0,1,0,2,936
12646,0.4,0.54,2,141,3,0,1,0,10,937
12647,0.51,0.83,5,249,4,0,1,0,10,937
12651,0.39,0.45,2,134,3,0,1,0,10,937
12652,0.09,0.88,6,269,4,0,1,0,10,937
12653,0.09,0.77,6,290,4,0,1,0,10,937
12656,0.77,1,4,232,5,0,1,0,10,937
12658,0.43,0.55,2,130,3,0,1,0,9,938
12660,0.77,0.91,5,221,6,0,1,0,9,939
12663,0.78,0.89,5,274,6,0,1,0,9,939
12666,0.75,0.85,5,267,5,0,1,0,9,940
12673,0.46,0.57,2,154,3,0,1,0,3,940
12678,0.73,0.89,5,236,6,0,1,0,6,940
12683,0.11,0.87,7,278,4,0,1,0,8,940
12684,0.86,0.98,3,158,5,0,1,0,8,940
12686,0.79,0.84,4,240,5,0,1,0,8,941
12688,0.09,0.92,7,254,4,0,1,0,8,941
12690,0.87,1,4,228,5,0,1,0,9,941
12695,0.78,0.71,3,249,5,0,1,0,5,941
12696,0.35,0.99,3,236,4,0,1,0,8,941
12698,0.11,0.8,6,306,4,0,1,0,8,942
12699,0.43,0.48,2,135,3,0,1,0,8,943
12700,0.38,0.45,2,156,3,0,1,0,8,943
12702,0.89,0.82,4,243,5,0,1,0,8,943
12704,0.44,0.53,2,159,3,0,1,0,8,944
12706,0.45,0.54,2,152,3,0,1,0,8,944
12707,0.79,0.93,4,226,5,0,1,0,8,944
12708,0.79,0.91,5,271,5,0,1,0,8,944
12709,0.11,0.87,6,255,4,0,1,0,8,944
12711,0.64,0.9,6,252,2,0,1,0,8,944
12716,0.36,0.45,2,127,3,0,1,0,1,944
12719,0.91,1,5,244,6,0,1,0,2,944
12721,0.42,0.49,2,139,3,0,1,0,2,944
12724,0.38,0.54,2,135,3,0,1,0,10,945
12725,0.45,0.56,2,146,3,0,1,0,10,945
12726,0.43,0.46,2,149,3,0,1,0,10,945
12727,0.45,0.46,2,153,3,1,1,0,10,945
12732,0.79,0.94,4,232,5,0,1,0,10,945
12733,0.85,0.58,3,226,2,0,1,0,9,945
12735,0.11,0.92,7,255,4,0,1,0,9,945
12737,0.81,0.91,4,229,5,0,1,0,9,946
12738,0.42,0.56,2,143,3,0,1,0,9,947
12739,0.11,0.87,6,257,4,0,1,0,9,947
12740,0.11,0.85,7,275,4,0,1,0,9,947
12745,0.39,0.52,2,134,3,0,1,0,10,948
12746,0.11,0.78,6,245,4,0,1,0,10,948
12751,0.38,0.49,2,145,3,0,1,0,3,948
12758,0.38,0.55,2,151,3,0,1,0,8,948
12759,0.39,0.54,2,127,3,0,1,0,8,948
12761,0.1,0.9,7,290,4,0,1,0,8,948
12763,0.41,0.47,2,131,3,0,1,0,5,949
12765,0.83,0.99,4,223,5,0,1,0,1,949
12767,0.75,0.81,5,227,5,0,1,0,10,949
12769,0.1,0.84,6,293,5,0,1,0,5,949
12776,0.39,0.57,2,158,3,0,1,0,8,950
12777,0.1,0.97,6,254,5,0,1,0,8,951
12782,0.91,0.96,4,232,5,0,1,0,8,952
12784,0.66,0.66,3,225,3,0,0,0,10,952
12785,0.2,0.69,6,236,4,0,0,0,10,952
12786,0.97,0.78,3,268,3,1,0,0,10,952
12787,0.59,0.73,2,230,3,0,0,0,10,952
12788,0.88,0.6,4,162,2,0,0,0,10,952
12790,0.61,0.96,3,247,3,0,0,0,9,952
12797,0.79,0.77,3,201,6,1,0,0,9,953
12802,0.56,0.83,3,236,3,1,0,0,10,953
12805,0.61,0.67,4,151,3,0,0,0,3,954
12806,0.78,0.7,4,139,3,0,0,0,3,955
12808,0.2,0.97,4,237,5,0,0,0,3,956
12814,0.59,0.74,3,240,3,0,0,0,3,957
12818,0.87,0.61,3,162,2,0,0,0,7,957
12823,0.52,0.97,4,170,3,0,0,0,9,958
12825,0.9,0.81,4,175,3,0,0,0,4,958
12826,0.89,0.92,3,195,2,0,0,0,5,958
12828,0.99,0.55,3,170,3,0,0,0,5,958
12832,0.39,0.37,5,156,4,0,0,0,8,958
12835,0.95,0.54,4,235,4,0,0,0,8,958
12837,0.54,0.74,2,166,3,0,0,0,8,958
12838,0.16,0.54,5,206,5,0,0,0,8,958
12840,0.65,0.75,3,214,3,0,0,0,8,958
12841,0.38,0.5,3,196,3,0,0,0,8,958
12842,0.95,0.71,4,151,4,0,0,0,8,958
12843,0.6,0.62,5,165,2,0,0,0,8,958
12844,0.78,0.91,3,177,2,0,0,0,8,959
12845,0.19,0.63,6,241,6,0,0,0,8,959
12847,0.21,0.71,4,270,2,0,0,0,8,959
12849,0.5,0.64,3,257,2,1,0,0,1,959
12850,0.74,0.87,5,264,3,0,0,0,1,959
12855,0.91,0.78,3,269,3,1,0,0,10,959
12860,0.99,0.81,3,183,2,0,0,0,10,960
