"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","sales","salary"
"11102",0.16,0.61,6,269,2,0,0,0,"accounting","high"
"11104",0.77,0.81,4,164,3,0,0,0,"technical","high"
"11105",0.85,0.87,6,232,5,0,0,0,"management","high"
"11106",0.37,0.49,3,177,3,0,0,0,"marketing","high"
"11108",0.87,0.6,5,165,2,1,0,0,"marketing","high"
"11111",0.44,0.51,2,219,4,0,0,0,"sales","low"
"11112",0.94,0.73,4,204,2,0,0,0,"sales","low"
"11114",0.75,0.51,2,215,2,1,0,0,"sales","low"
"11116",0.13,0.97,4,162,6,0,0,0,"sales","low"
"11118",0.45,0.55,4,206,2,0,0,0,"sales","low"
"11119",0.49,1,2,125,4,1,0,0,"sales","low"
"11120",0.19,0.36,3,167,5,0,0,0,"sales","low"
"11122",0.53,0.91,5,181,3,0,0,0,"sales","low"
"11124",0.99,0.86,3,167,2,0,0,0,"sales","low"
"11126",0.54,0.83,4,201,8,1,0,0,"sales","medium"
"11128",0.71,0.76,4,148,8,0,0,0,"accounting","medium"
"11131",0.82,0.87,5,145,6,0,0,0,"hr","medium"
"11133",0.43,0.74,4,129,6,0,0,0,"hr","medium"
"11134",0.62,0.84,3,270,6,0,0,0,"hr","medium"
"11137",0.88,0.91,4,233,4,0,0,0,"technical","high"
"11138",0.63,0.57,4,192,3,0,0,0,"technical","high"
"11139",0.75,0.93,3,247,2,0,0,0,"technical","high"
"11140",0.74,1,4,192,4,0,0,0,"technical","high"
"11142",0.87,0.55,4,197,3,0,0,0,"technical","high"
"11145",0.89,0.97,4,147,2,0,0,0,"technical","low"
"11146",0.56,0.94,3,154,3,1,0,0,"support","low"
"11147",0.95,0.61,3,224,2,1,0,0,"support","low"
"11148",0.57,0.59,4,250,2,0,0,0,"support","low"
"11150",0.28,0.44,4,170,2,0,0,0,"support","low"
"11151",0.54,0.61,4,118,5,0,0,0,"support","low"
"11154",0.37,0.69,2,146,3,0,0,0,"support","medium"
"11155",0.77,0.87,3,275,4,1,0,0,"support","medium"
"11156",0.7,0.88,4,180,2,0,0,0,"support","medium"
"11157",0.8,0.74,3,228,3,0,0,0,"technical","medium"
"11158",0.52,0.63,3,204,3,0,0,0,"technical","medium"
"11162",0.69,0.82,4,252,3,1,0,0,"IT","medium"
"11163",0.78,0.89,4,137,3,0,0,0,"IT","medium"
"11164",0.77,0.75,4,191,3,0,0,0,"IT","medium"
"11166",0.54,0.68,6,249,5,0,0,0,"product_mng","medium"
"11167",0.48,0.77,6,274,6,0,0,0,"product_mng","medium"
"11168",0.55,0.96,3,194,3,0,0,0,"product_mng","medium"
"11169",0.17,0.36,6,191,2,0,0,0,"product_mng","medium"
"11170",0.77,0.83,5,216,4,0,0,0,"IT","medium"
"11173",0.67,0.52,4,207,3,0,0,0,"IT","medium"
"11174",0.95,0.88,3,199,3,0,0,0,"IT","medium"
"11175",0.61,0.97,6,286,4,0,0,0,"product_mng","medium"
"11176",0.57,0.39,4,132,3,0,0,0,"product_mng","high"
"11177",0.65,1,4,229,4,0,0,0,"product_mng","low"
"11178",0.85,0.81,4,260,3,0,0,0,"product_mng","medium"
"11180",0.65,0.9,6,217,4,1,0,1,"RandD","medium"
"11181",0.92,0.93,4,225,2,0,0,1,"RandD","medium"
"11183",0.48,0.77,5,250,2,0,0,1,"RandD","medium"
"11185",0.84,0.75,4,135,3,0,0,1,"RandD","medium"
"11187",0.8,0.75,4,224,3,0,0,1,"sales","medium"
"11188",0.49,0.91,4,134,4,0,0,0,"accounting","low"
"11189",0.79,0.82,5,158,2,0,0,0,"support","low"
"11191",0.28,0.89,4,97,6,0,0,0,"management","low"
"11192",0.47,0.56,4,226,3,0,0,0,"marketing","low"
"11194",0.75,0.6,4,186,10,1,0,0,"marketing","low"
"11196",0.47,0.79,3,284,10,0,0,0,"sales","low"
"11198",0.5,0.48,4,130,10,0,0,0,"sales","high"
"11200",0.84,0.85,4,207,10,0,0,0,"sales","low"
"11201",0.69,0.72,4,210,2,1,0,0,"sales","high"
"11202",0.53,0.64,3,143,2,0,0,0,"sales","low"
"11206",0.77,0.89,4,153,7,0,0,0,"sales","medium"
"11208",0.49,0.65,4,233,7,0,0,0,"sales","medium"
"11209",0.93,0.73,4,283,7,0,0,0,"sales","high"
"11211",0.6,0.54,4,182,6,0,0,0,"sales","medium"
"11213",0.97,0.55,5,212,6,0,0,0,"sales","high"
"11217",0.5,0.71,4,163,8,0,0,1,"hr","medium"
"11218",0.55,0.4,3,139,8,0,0,1,"hr","medium"
"11220",0.48,0.42,2,275,6,1,0,1,"hr","medium"
"11221",0.51,0.39,5,132,6,1,0,1,"technical","low"
"11222",0.96,0.48,3,202,6,0,0,0,"technical","low"
"11223",0.97,0.84,4,177,6,0,0,0,"technical","low"
"11224",0.97,0.66,5,234,6,0,0,0,"technical","low"
"11225",0.71,0.54,4,188,6,0,0,0,"technical","low"
"11228",0.48,0.93,3,150,10,0,0,0,"technical","low"
"11229",0.71,0.64,3,267,3,0,0,0,"technical","low"
"11230",0.63,0.61,5,186,10,0,0,0,"technical","low"
"11231",0.99,0.84,4,142,10,0,0,0,"technical","high"
"11232",0.79,0.83,3,126,10,1,0,0,"support","low"
"11233",0.65,0.85,4,201,10,0,0,0,"support","low"
"11234",0.7,0.85,4,142,2,0,0,0,"support","low"
"11235",0.99,0.94,4,167,4,0,0,0,"support","low"
"11237",0.92,0.85,3,207,2,0,0,0,"support","low"
"11238",0.24,0.5,4,282,4,1,0,0,"support","low"
"11239",0.39,0.89,3,188,5,0,0,0,"support","low"
"11240",0.82,0.85,3,214,2,0,0,0,"support","high"
"11241",0.78,0.89,4,272,2,0,0,0,"support","low"
"11242",0.62,0.79,3,259,3,0,0,0,"support","medium"
"11244",0.49,0.57,3,192,3,0,0,0,"technical","medium"
"11246",0.48,0.81,4,149,2,0,0,0,"management","medium"
"11247",0.69,0.56,4,149,3,0,0,0,"IT","medium"
"11248",0.4,0.89,2,165,3,0,0,0,"IT","medium"
"11249",0.72,0.8,3,222,3,0,0,0,"IT","medium"
"11250",0.75,0.84,5,222,3,1,0,0,"IT","medium"
"11251",0.5,0.77,3,265,3,0,0,0,"IT","medium"
"11254",0.94,0.52,3,273,3,0,0,0,"product_mng","high"
"11257",0.67,0.64,3,198,2,1,0,0,"management","medium"
"11260",0.55,0.64,4,201,10,1,0,0,"management","medium"
"11261",0.74,0.6,4,274,10,1,0,0,"management","medium"
"11263",0.98,0.67,3,190,10,0,0,0,"IT","medium"
"11264",0.98,0.98,4,170,10,0,0,0,"IT","medium"
"11265",0.58,0.91,3,154,10,0,0,0,"product_mng","high"
"11267",0.57,0.67,5,235,2,0,0,0,"product_mng","low"
"11269",0.49,0.77,3,211,3,0,0,0,"IT","high"
"11271",0.16,0.93,5,210,7,0,0,1,"management","medium"
"11272",0.58,0.59,3,207,7,0,0,1,"management","medium"
"11273",0.66,0.57,4,161,7,0,0,1,"management","medium"
"11274",0.51,0.55,2,102,7,0,0,1,"management","medium"
"11275",0.48,0.84,4,186,7,0,0,1,"management","medium"
"11277",0.81,0.62,3,240,6,0,0,1,"sales","low"
"11279",0.66,0.53,3,164,6,0,0,0,"support","low"
"11281",0.96,0.71,3,205,8,1,0,0,"management","medium"
"11284",0.66,0.85,3,178,8,1,0,0,"marketing","medium"
"11286",0.64,0.67,3,143,6,0,0,0,"sales","medium"
"11287",0.76,0.82,4,170,6,0,0,0,"sales","medium"
"11291",0.18,0.61,5,174,6,0,0,0,"sales","medium"
"11292",0.62,0.91,3,251,10,0,0,0,"sales","medium"
"11293",0.29,0.37,6,187,10,1,0,0,"sales","high"
"11294",0.87,0.48,5,170,3,0,0,0,"sales","low"
"11295",0.91,0.64,3,241,10,0,0,0,"sales","medium"
"11296",0.53,0.79,3,221,10,1,0,0,"sales","medium"
"11298",0.14,0.58,4,275,10,0,0,0,"sales","medium"
"11300",0.77,0.75,6,246,6,0,0,0,"sales","low"
"11302",0.76,0.99,3,133,4,0,0,0,"sales","low"
"11304",0.5,0.95,3,198,4,0,0,0,"accounting","low"
"11305",0.57,0.9,5,145,3,0,0,0,"accounting","low"
"11306",0.97,0.62,6,118,2,0,0,0,"accounting","low"
"11309",0.83,0.93,3,247,2,0,0,0,"hr","low"
"11310",0.55,0.4,3,158,3,0,0,0,"hr","low"
"11314",0.5,0.59,4,214,3,1,0,0,"technical","low"
"11315",0.66,0.59,4,179,3,0,0,0,"technical","low"
"11316",0.66,0.77,4,188,2,0,0,0,"technical","low"
"11317",0.66,0.81,3,174,3,0,0,0,"technical","low"
"11318",0.96,0.83,3,177,4,0,0,0,"technical","low"
"11319",0.75,0.94,5,194,4,0,0,0,"technical","low"
"11321",0.57,0.82,4,269,2,0,0,0,"technical","medium"
"11322",0.78,0.68,2,159,3,1,0,0,"support","medium"
"11324",0.84,0.56,5,224,2,0,0,0,"support","medium"
"11325",0.23,0.94,5,242,4,0,0,0,"support","medium"
"11326",0.53,0.37,3,180,3,0,0,0,"support","medium"
"11328",0.59,0.64,5,269,3,0,0,0,"support","medium"
"11331",0.94,0.61,3,140,2,0,0,0,"support","medium"
"11333",0.73,0.49,4,243,2,0,0,0,"technical","low"
"11337",0.85,0.67,3,176,2,0,0,0,"IT","medium"
"11338",0.65,0.37,3,170,6,0,0,0,"IT","low"
"11339",0.94,0.65,4,213,2,1,0,0,"IT","low"
"11347",0.98,0.7,3,153,10,0,0,0,"management","high"
"11353",0.51,0.73,4,229,3,0,0,0,"sales","low"
"11354",0.36,0.73,2,111,2,0,0,0,"sales","low"
"11355",0.62,0.97,2,271,3,0,0,0,"sales","low"
"11357",0.53,0.7,4,223,3,0,0,0,"sales","low"
"11359",0.73,0.77,3,233,3,0,0,0,"sales","medium"
"11361",0.62,0.75,5,165,4,0,0,0,"sales","medium"
"11362",0.87,0.48,5,242,3,0,0,0,"sales","medium"
"11363",0.43,0.65,4,124,2,0,0,0,"sales","medium"
"11364",0.57,0.6,2,163,3,0,0,0,"sales","medium"
"11365",0.91,0.77,3,144,3,0,0,0,"sales","medium"
"11366",0.75,0.59,5,149,4,0,0,0,"sales","medium"
"11367",0.76,0.8,5,217,2,0,0,0,"sales","medium"
"11369",0.56,0.67,3,270,2,0,0,0,"sales","medium"
"11370",0.86,0.84,3,177,3,0,0,0,"sales","medium"
"11373",0.98,0.74,3,185,3,0,0,0,"sales","medium"
"11374",0.42,0.45,3,227,3,0,0,0,"sales","medium"
"11376",1,0.93,5,167,3,0,0,0,"sales","medium"
"11379",0.68,0.53,3,138,2,1,0,0,"sales","low"
"11380",0.64,0.38,5,122,4,0,0,0,"sales","low"
"11382",0.37,0.72,3,121,2,0,0,0,"sales","low"
"11383",0.67,0.4,4,274,3,0,0,0,"sales","low"
"11385",0.43,0.38,3,119,2,0,0,0,"sales","low"
"11387",0.92,0.6,4,161,3,0,0,0,"IT","low"
"11388",0.43,0.46,2,186,2,0,0,0,"product_mng","low"
"11390",0.16,0.42,3,182,3,1,0,0,"product_mng","low"
"11391",0.49,0.6,4,264,2,1,0,0,"product_mng","low"
"11392",0.37,0.63,4,167,3,0,0,0,"IT","low"
"11393",0.98,0.68,5,171,3,0,0,0,"management","high"
"11394",0.33,0.97,5,130,4,0,0,0,"management","high"
"11395",0.14,0.79,5,271,4,0,0,0,"management","high"
"11399",0.84,0.53,3,210,4,1,0,0,"marketing","medium"
"11401",0.15,0.75,3,150,4,0,0,1,"accounting","medium"
"11402",0.97,0.79,5,259,3,0,0,1,"support","medium"
"11404",0.48,0.67,4,220,3,0,0,1,"management","medium"
"11405",0.69,0.58,4,149,3,0,0,1,"marketing","medium"
"11407",0.82,0.71,2,209,5,0,0,1,"marketing","medium"
"11408",0.86,0.95,4,149,3,0,0,1,"sales","medium"
"11409",0.69,0.59,4,264,3,0,0,0,"sales","medium"
"11414",0.16,0.72,3,203,3,0,0,0,"sales","medium"
"11417",0.5,0.51,5,134,3,0,0,0,"product_mng","low"
"11418",0.16,0.46,6,240,2,0,0,0,"product_mng","low"
"11419",0.75,0.99,2,237,5,1,0,0,"product_mng","low"
"11420",0.64,0.66,5,157,2,0,0,0,"product_mng","low"
"11421",0.78,0.43,4,275,3,0,0,0,"IT","low"
"11423",0.55,0.58,3,254,2,0,0,0,"management","high"
"11424",0.53,0.53,4,257,2,0,0,0,"management","high"
"11426",0.8,0.53,3,217,3,0,0,0,"management","high"
"11427",0.77,0.98,3,286,6,0,0,0,"management","high"
"11428",0.84,0.8,4,236,3,0,0,0,"marketing","low"
"11429",0.64,0.55,4,215,2,0,0,0,"sales","low"
"11431",0.67,0.7,3,149,3,0,0,0,"support","low"
"11432",0.81,0.77,3,221,2,0,0,0,"technical","low"
"11435",0.78,0.96,3,202,4,1,0,0,"marketing","medium"
"11437",0.77,0.71,5,250,3,1,0,0,"sales","medium"
"11438",0.89,0.63,4,270,3,1,0,0,"sales","medium"
"11439",0.16,0.98,3,232,5,0,0,0,"sales","medium"
"11441",0.69,0.48,5,232,4,0,0,0,"sales","medium"
"11443",0.59,0.81,4,189,3,0,0,0,"sales","medium"
"11444",0.58,0.8,4,113,3,0,0,0,"IT","medium"
"11445",0.88,0.67,5,264,3,0,0,0,"product_mng","medium"
"11451",0.74,0.63,3,180,3,0,0,0,"management","high"
"11453",0.82,0.51,2,268,2,0,0,0,"management","high"
"11454",0.74,0.71,3,206,3,0,0,0,"management","high"
"11455",0.2,0.59,6,113,3,0,0,0,"management","high"
"11457",0.19,0.8,6,157,6,1,0,0,"sales","low"
"11458",0.4,0.62,4,127,5,0,0,0,"accounting","low"
"11459",0.71,0.37,2,179,5,0,0,1,"support","low"
"11460",0.84,0.73,4,197,3,0,0,1,"technical","low"
"11463",0.81,0.61,2,176,5,0,0,1,"marketing","low"
"11464",0.8,0.7,4,246,3,0,0,1,"marketing","low"
"11465",0.49,0.66,3,155,3,0,0,1,"sales","low"
"11468",0.55,0.67,3,150,2,0,0,1,"sales","low"
"11469",0.59,0.62,3,166,2,0,0,0,"sales","low"
"11470",0.91,0.8,5,169,4,0,0,0,"sales","low"
"11471",0.48,0.9,4,208,3,0,0,0,"sales","low"
"11473",0.73,0.54,4,167,3,0,0,0,"IT","medium"
"11477",0.5,0.53,3,142,3,1,0,0,"product_mng","medium"
"11478",0.32,0.47,3,143,4,0,0,0,"IT","medium"
"11479",0.57,0.78,3,134,3,0,0,0,"RandD","medium"
"11483",0.87,0.97,5,151,3,0,0,0,"RandD","medium"
"11485",0.78,0.65,3,139,3,0,0,0,"marketing","high"
"11486",0.71,0.53,4,196,2,1,0,0,"sales","low"
"11489",0.7,0.53,3,215,7,1,0,0,"technical","medium"
"11490",0.59,0.94,5,157,7,1,0,0,"management","medium"
"11491",0.64,0.87,4,157,7,0,0,0,"marketing","low"
"11492",0.61,0.88,5,146,7,1,0,0,"marketing","low"
"11493",0.77,0.49,2,286,7,0,0,0,"marketing","low"
"11494",0.51,0.64,3,203,3,0,0,0,"sales","low"
"11495",0.49,0.49,3,168,7,0,0,0,"sales","low"
"11496",0.77,0.75,3,170,7,0,0,0,"sales","low"
"11500",0.65,0.77,4,205,3,0,0,0,"sales","low"
"11505",0.7,0.68,3,150,3,0,0,0,"support","low"
"11506",0.65,0.89,4,204,8,1,0,0,"support","low"
"11509",0.55,0.52,4,168,8,0,0,0,"support","low"
"11511",0.47,0.43,4,246,3,0,0,0,"support","low"
"11512",0.72,0.88,5,216,10,1,0,0,"support","medium"
"11515",0.39,0.52,2,102,8,0,0,0,"technical","medium"
"11516",0.93,0.87,4,139,8,0,0,0,"technical","medium"
"11517",0.71,0.97,5,208,8,1,0,0,"management","medium"
"11518",0.49,0.54,4,215,4,0,0,0,"IT","medium"
"11519",0.63,0.93,4,233,3,0,0,0,"IT","medium"
"11520",0.45,0.64,3,169,10,0,0,0,"IT","medium"
"11521",0.77,0.64,3,190,10,1,0,0,"IT","medium"
"11522",0.77,0.63,4,236,7,0,0,0,"IT","medium"
"11524",0.45,0.42,4,156,7,0,0,0,"product_mng","high"
"11525",0.81,0.47,4,153,7,0,0,0,"product_mng","low"
"11526",0.83,0.67,3,175,3,0,0,0,"product_mng","medium"
"11528",0.25,0.89,4,154,10,0,0,0,"management","high"
"11530",0.97,0.57,3,164,10,0,0,0,"management","high"
"11531",0.6,0.65,2,225,10,0,0,0,"management","high"
"11533",0.89,0.77,3,144,3,0,0,0,"management","high"
"11534",0.6,0.91,5,211,3,0,0,0,"sales","low"
"11535",0.64,0.79,4,139,3,0,0,0,"sales","low"
"11536",0.57,0.66,3,268,3,0,0,0,"sales","low"
"11539",0.17,0.66,6,224,3,0,0,0,"sales","medium"
"11542",0.51,0.89,4,233,7,0,0,0,"sales","medium"
"11543",0.86,0.57,3,162,7,0,0,0,"sales","medium"
"11544",0.96,0.48,4,198,7,0,0,0,"sales","medium"
"11545",0.87,0.82,4,198,7,0,0,0,"sales","medium"
"11547",0.24,0.56,4,281,7,0,0,0,"sales","medium"
"11549",0.65,0.94,4,184,7,0,0,0,"sales","medium"
"11551",0.63,0.6,4,258,3,0,0,0,"sales","medium"
"11552",0.95,0.48,4,225,3,0,0,0,"sales","medium"
"11554",0.96,0.55,3,164,3,0,0,0,"sales","medium"
"11556",0.98,0.44,4,154,6,1,0,0,"sales","medium"
"11560",0.74,0.78,4,194,8,0,0,0,"sales","medium"
"11561",0.2,0.6,5,261,8,0,0,0,"sales","medium"
"11562",0.73,0.56,3,245,8,0,0,0,"sales","medium"
"11563",0.76,0.79,3,247,3,0,0,0,"sales","low"
"11564",0.65,0.54,4,147,10,0,0,0,"sales","low"
"11565",0.66,0.5,3,139,10,1,0,0,"sales","low"
"11566",0.96,0.97,6,137,10,0,0,0,"sales","low"
"11570",0.59,0.47,3,159,4,0,0,0,"product_mng","low"
"11571",0.92,0.68,4,178,3,0,0,0,"product_mng","low"
"11573",0.95,0.66,4,223,10,0,0,0,"IT","low"
"11574",0.24,0.81,6,263,7,0,0,0,"management","high"
"11575",0.49,0.52,4,161,7,0,0,0,"management","high"
"11576",0.49,0.68,3,192,7,0,0,0,"management","high"
"11577",0.97,0.51,5,215,7,0,0,0,"management","high"
"11578",0.55,0.78,4,261,3,0,0,0,"management","high"
"11579",0.76,0.56,5,222,10,0,0,0,"management","high"
"11582",0.57,0.93,2,204,10,0,0,0,"accounting","low"
"11584",0.6,0.98,4,146,10,0,0,0,"technical","low"
"11586",0.91,0.75,2,147,3,0,0,0,"marketing","low"
"11587",0.65,0.55,3,156,5,0,0,0,"marketing","low"
"11588",0.18,0.49,3,240,2,1,0,0,"marketing","low"
"11589",0.66,0.9,4,177,7,0,0,0,"sales","low"
"11592",0.54,0.64,3,190,7,0,0,0,"sales","medium"
"11593",0.95,0.84,3,240,7,0,0,0,"sales","medium"
"11595",0.83,0.55,3,271,7,0,0,0,"sales","medium"
"11597",0.59,0.59,4,197,7,0,0,0,"IT","medium"
"11599",0.76,0.72,3,263,3,0,0,0,"product_mng","medium"
"11601",0.95,0.75,4,151,3,0,0,0,"product_mng","medium"
"11606",0.89,0.96,3,179,8,0,0,0,"management","high"
"11607",0.56,0.39,3,106,8,0,0,0,"management","high"
"11608",0.77,0.68,3,214,8,1,0,0,"management","high"
"11611",0.89,0.86,4,153,3,0,0,0,"accounting","low"
"11612",0.65,0.52,2,117,10,1,0,0,"support","low"
"11613",0.58,0.99,3,207,10,0,0,0,"technical","low"
"11614",0.56,0.85,3,265,10,1,0,0,"management","low"
"11615",0.25,0.72,5,279,8,0,0,0,"marketing","low"
"11616",0.87,0.89,4,225,8,0,0,0,"marketing","low"
"11617",0.62,0.4,3,158,8,1,0,0,"marketing","low"
"11618",0.72,0.75,4,211,4,0,0,0,"sales","medium"
"11620",0.57,0.91,4,224,10,0,0,0,"sales","medium"
"11621",0.63,0.65,3,190,10,0,0,0,"sales","medium"
"11622",0.91,0.63,5,240,7,0,0,0,"sales","medium"
"11623",0.7,0.68,5,225,7,0,0,0,"sales","medium"
"11624",0.66,0.95,5,192,7,0,0,0,"sales","medium"
"11626",0.68,0.97,3,250,3,1,0,0,"product_mng","medium"
"11627",0.34,0.46,3,155,10,0,0,0,"product_mng","medium"
"11629",0.57,0.75,4,249,10,0,0,0,"product_mng","medium"
"11630",0.66,0.65,3,272,10,0,0,0,"IT","medium"
"11631",0.68,0.67,4,162,10,0,0,0,"management","high"
"11633",0.72,0.66,4,184,3,0,0,0,"management","high"
"11634",0.77,0.89,4,269,10,0,0,0,"management","high"
"11638",0.94,0.64,5,247,10,0,0,0,"sales","medium"
"11639",0.91,0.61,4,135,10,0,0,0,"accounting","medium"
"11642",0.22,0.7,4,159,5,0,0,0,"management","low"
"11643",0.69,0.65,3,153,2,0,0,0,"marketing","medium"
"11645",0.9,0.85,3,158,7,0,0,0,"marketing","medium"
"11646",0.76,0.85,3,180,7,0,0,0,"sales","medium"
"11647",0.88,0.51,3,211,7,0,0,0,"sales","medium"
"11649",0.17,0.66,6,174,3,0,0,0,"sales","medium"
"11650",0.91,0.77,3,195,7,0,0,0,"sales","medium"
"11652",0.61,0.77,5,232,7,0,0,0,"sales","medium"
"11653",0.74,0.67,5,216,3,0,0,0,"sales","low"
"11654",0.65,0.82,5,265,3,0,0,0,"IT","low"
"11656",0.56,0.71,5,244,3,0,0,0,"product_mng","low"
"11660",0.15,0.81,5,280,3,1,0,0,"RandD","high"
"11662",0.44,0.66,6,134,8,0,0,0,"RandD","high"
"11663",0.7,0.7,3,162,8,0,0,0,"RandD","high"
"11666",0.96,0.85,4,173,3,0,0,0,"marketing","high"
"11671",0.5,0.91,4,144,8,0,0,0,"management","medium"
"11672",0.71,0.93,5,140,8,0,0,0,"marketing","medium"
"11674",0.93,0.6,3,188,3,0,0,0,"marketing","high"
"11675",0.95,0.77,5,199,10,1,0,0,"sales","medium"
"11676",0.17,0.61,6,154,10,1,0,0,"sales","medium"
"11680",0.66,0.87,3,223,7,0,0,0,"sales","high"
"11681",0.59,0.69,3,200,3,0,0,0,"sales","low"
"11682",0.93,0.98,4,189,10,0,0,0,"sales","medium"
"11683",0.58,0.67,5,133,10,0,0,0,"technical","medium"
"11684",0.96,0.6,3,160,10,0,0,0,"support","medium"
"11685",0.69,0.85,3,153,10,0,0,0,"support","medium"
"11686",0.41,0.38,4,142,10,1,0,0,"support","low"
"11688",0.71,0.78,4,227,2,0,0,0,"support","low"
"11689",0.94,0.9,4,144,4,0,0,0,"support","low"
"11690",0.51,0.76,4,140,3,0,0,0,"support","low"
"11692",0.22,0.62,3,180,3,0,0,0,"support","low"
"11693",0.66,0.89,4,173,4,0,0,0,"support","low"
"11694",0.14,0.58,3,179,5,0,0,0,"support","low"
"11695",0.16,0.96,5,137,5,1,0,0,"technical","low"
"11696",0.81,0.78,3,165,3,0,0,0,"technical","high"
"11698",0.7,0.58,5,168,3,0,0,0,"management","low"
"11701",0.7,0.88,3,159,2,0,0,0,"IT","high"
"11702",0.53,0.73,3,163,3,1,0,0,"IT","low"
"11704",0.59,0.6,3,214,2,1,0,0,"product_mng","low"
"11707",0.42,0.44,3,183,2,0,0,0,"product_mng","medium"
"11708",0.43,0.66,4,135,2,0,0,0,"IT","high"
"11709",0.43,0.76,6,154,2,0,0,0,"management","high"
"11710",0.77,0.86,5,238,3,0,0,0,"management","high"
"11711",0.76,0.98,2,235,3,0,0,0,"management","high"
"11715",0.51,0.75,3,133,3,0,0,0,"sales","medium"
"11717",0.77,0.58,4,202,3,0,0,0,"sales","medium"
"11718",0.54,0.63,4,140,3,0,0,0,"sales","medium"
"11719",0.63,0.85,4,182,3,1,0,0,"sales","high"
"11720",0.55,0.45,3,179,2,1,0,0,"sales","low"
"11723",0.16,0.95,6,117,7,0,0,0,"sales","medium"
"11724",0.54,0.78,3,156,7,0,0,0,"sales","medium"
"11726",0.16,0.63,6,286,7,0,0,1,"sales","medium"
"11727",0.57,0.82,5,233,7,0,0,1,"sales","medium"
"11729",0.95,0.81,4,258,7,0,0,1,"sales","medium"
"11730",0.93,0.7,5,231,7,0,0,1,"sales","high"
"11732",0.77,0.82,4,134,3,0,0,1,"sales","low"
"11733",0.24,0.94,6,141,3,1,0,0,"sales","low"
"11737",0.23,0.77,5,272,2,0,0,0,"sales","low"
"11738",0.69,0.66,3,215,6,0,0,0,"sales","high"
"11739",0.52,0.72,4,222,3,0,0,0,"sales","low"
"11742",0.72,0.59,5,200,8,1,0,0,"sales","low"
"11743",0.92,0.61,4,143,8,0,0,0,"sales","low"
"11747",0.67,0.49,3,247,10,0,0,0,"sales","medium"
"11748",0.48,0.7,3,213,10,0,0,0,"sales","medium"
"11749",0.99,0.6,4,209,8,1,0,0,"IT","medium"
"11750",0.49,0.88,4,240,8,0,0,0,"product_mng","medium"
"11751",0.39,0.45,3,100,8,1,0,0,"product_mng","medium"
"11752",0.99,0.92,4,265,4,1,0,0,"product_mng","medium"
"11753",0.78,0.57,3,209,3,0,0,0,"product_mng","medium"
"11754",0.5,0.73,3,154,10,0,0,0,"IT","medium"
"11756",0.88,0.6,4,208,7,0,0,1,"management","high"
"11758",0.73,0.78,3,262,7,1,0,1,"management","high"
"11759",0.58,0.84,4,206,7,0,0,1,"management","high"
"11760",0.74,0.98,3,166,3,1,0,1,"management","high"
"11761",0.32,0.48,4,117,10,0,0,1,"marketing","medium"
"11762",0.88,0.83,4,273,10,0,0,0,"sales","medium"
"11763",0.81,0.9,4,270,10,0,0,0,"accounting","medium"
"11767",0.76,0.85,3,192,3,0,0,0,"marketing","low"
"11769",0.8,0.84,4,242,2,1,0,0,"marketing","low"
"11770",0.73,0.72,4,233,2,0,0,0,"sales","low"
"11774",0.93,0.5,5,272,3,0,0,0,"sales","low"
"11776",0.66,0.72,4,271,3,0,0,0,"sales","low"
"11777",0.76,0.56,3,179,3,1,0,0,"sales","low"
"11778",0.34,0.72,3,118,4,0,0,0,"IT","low"
"11779",0.48,0.8,4,196,5,0,0,0,"product_mng","low"
"11782",0.51,0.71,2,180,3,0,0,0,"product_mng","low"
"11783",0.84,0.78,4,263,3,0,0,0,"IT","low"
"11784",0.66,0.79,5,134,3,0,0,0,"management","high"
"11785",0.72,0.88,3,189,3,1,0,0,"management","high"
"11786",0.53,0.91,4,167,4,0,0,0,"management","high"
"11789",0.82,0.56,2,227,5,1,0,0,"management","high"
"11790",0.72,0.99,4,239,3,0,0,0,"marketing","medium"
"11791",0.9,0.54,4,172,4,0,0,0,"sales","medium"
"11793",0.56,0.74,3,265,3,0,0,0,"support","medium"
"11795",0.61,0.89,4,242,2,0,0,0,"management","medium"
"11796",0.97,0.61,4,262,3,1,0,1,"marketing","medium"
"11797",0.64,0.55,3,246,2,0,0,1,"marketing","high"
"11798",0.99,0.97,4,211,2,0,0,1,"marketing","low"
"11799",0.61,0.42,3,145,4,0,0,1,"sales","medium"
"11801",0.67,0.91,2,245,2,1,0,1,"sales","medium"
"11802",0.9,0.56,3,151,3,0,0,0,"sales","medium"
"11806",0.44,0.65,3,175,2,0,0,0,"IT","low"
"11807",0.64,0.94,4,210,3,0,0,0,"product_mng","low"
"11809",0.69,0.9,5,103,5,0,0,0,"product_mng","low"
"11810",0.93,0.51,4,110,3,0,0,0,"product_mng","low"
"11811",0.73,0.9,5,184,3,0,0,0,"IT","low"
"11812",0.83,0.6,4,161,2,0,0,0,"management","high"
"11813",0.82,0.49,5,210,3,0,0,0,"management","high"
"11814",0.39,0.91,2,212,2,0,0,0,"management","high"
"11816",0.88,0.81,4,179,3,0,0,0,"management","high"
"11817",0.8,0.6,5,217,3,0,0,0,"management","high"
"11819",0.66,0.6,3,210,2,0,0,0,"sales","low"
"11820",0.61,0.61,4,246,2,0,0,0,"accounting","low"
"11821",0.74,0.55,4,262,3,0,0,0,"support","low"
