,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
11578,0.55,0.78,4,261,3,0,0,0,4,1
11579,0.76,0.56,5,222,10,0,0,0,4,1
11582,0.57,0.93,2,204,10,0,0,0,1,2
11584,0.6,0.98,4,146,10,0,0,0,10,2
11586,0.91,0.75,2,147,3,0,0,0,5,2
11587,0.65,0.55,3,156,5,0,0,0,5,2
11588,0.18,0.49,3,240,2,1,0,0,5,2
11589,0.66,0.9,4,177,7,0,0,0,8,2
11592,0.54,0.64,3,190,7,0,0,0,8,3
11593,0.95,0.84,3,240,7,0,0,0,8,3
11595,0.83,0.55,3,271,7,0,0,0,8,3
11597,0.59,0.59,4,197,7,0,0,0,3,3
11599,0.76,0.72,3,263,3,0,0,0,6,3
11601,0.95,0.75,4,151,3,0,0,0,6,3
11606,0.89,0.96,3,179,8,0,0,0,4,1
11607,0.56,0.39,3,106,8,0,0,0,4,1
11608,0.77,0.68,3,214,8,1,0,0,4,1
11611,0.89,0.86,4,153,3,0,0,0,1,2
11612,0.65,0.52,2,117,10,1,0,0,9,2
11613,0.58,0.99,3,207,10,0,0,0,10,2
11614,0.56,0.85,3,265,10,1,0,0,4,2
11615,0.25,0.72,5,279,8,0,0,0,5,2
11616,0.87,0.89,4,225,8,0,0,0,5,2
11617,0.62,0.4,3,158,8,1,0,0,5,2
11618,0.72,0.75,4,211,4,0,0,0,8,3
11620,0.57,0.91,4,224,10,0,0,0,8,3
11621,0.63,0.65,3,190,10,0,0,0,8,3
11622,0.91,0.63,5,240,7,0,0,0,8,3
11623,0.7,0.68,5,225,7,0,0,0,8,3
11624,0.66,0.95,5,192,7,0,0,0,8,3
11626,0.68,0.97,3,250,3,1,0,0,6,3
11627,0.34,0.46,3,155,10,0,0,0,6,3
11629,0.57,0.75,4,249,10,0,0,0,6,3
11630,0.66,0.65,3,272,10,0,0,0,3,3
11631,0.68,0.67,4,162,10,0,0,0,4,1
11633,0.72,0.66,4,184,3,0,0,0,4,1
11634,0.77,0.89,4,269,10,0,0,0,4,1
11638,0.94,0.64,5,247,10,0,0,0,8,3
11639,0.91,0.61,4,135,10,0,0,0,1,3
11642,0.22,0.7,4,159,5,0,0,0,4,2
11643,0.69,0.65,3,153,2,0,0,0,5,3
11645,0.9,0.85,3,158,7,0,0,0,5,3
11646,0.76,0.85,3,180,7,0,0,0,8,3
11647,0.88,0.51,3,211,7,0,0,0,8,3
11649,0.17,0.66,6,174,3,0,0,0,8,3
11650,0.91,0.77,3,195,7,0,0,0,8,3
11652,0.61,0.77,5,232,7,0,0,0,8,3
11653,0.74,0.67,5,216,3,0,0,0,8,2
11654,0.65,0.82,5,265,3,0,0,0,3,2
11656,0.56,0.71,5,244,3,0,0,0,6,2
11660,0.15,0.81,5,280,3,1,0,0,7,1
11662,0.44,0.66,6,134,8,0,0,0,7,1
11663,0.7,0.7,3,162,8,0,0,0,7,1
11666,0.96,0.85,4,173,3,0,0,0,5,1
11671,0.5,0.91,4,144,8,0,0,0,4,3
11672,0.71,0.93,5,140,8,0,0,0,5,3
11674,0.93,0.6,3,188,3,0,0,0,5,1
11675,0.95,0.77,5,199,10,1,0,0,8,3
11676,0.17,0.61,6,154,10,1,0,0,8,3
11680,0.66,0.87,3,223,7,0,0,0,8,1
11681,0.59,0.69,3,200,3,0,0,0,8,2
11682,0.93,0.98,4,189,10,0,0,0,8,3
11683,0.58,0.67,5,133,10,0,0,0,10,3
11684,0.96,0.6,3,160,10,0,0,0,9,3
11685,0.69,0.85,3,153,10,0,0,0,9,3
11686,0.41,0.38,4,142,10,1,0,0,9,2
11688,0.71,0.78,4,227,2,0,0,0,9,2
11689,0.94,0.9,4,144,4,0,0,0,9,2
11690,0.51,0.76,4,140,3,0,0,0,9,2
11692,0.22,0.62,3,180,3,0,0,0,9,2
11693,0.66,0.89,4,173,4,0,0,0,9,2
11694,0.14,0.58,3,179,5,0,0,0,9,2
11695,0.16,0.96,5,137,5,1,0,0,10,2
11696,0.81,0.78,3,165,3,0,0,0,10,1
11698,0.7,0.58,5,168,3,0,0,0,4,2
11701,0.7,0.88,3,159,2,0,0,0,3,1
11702,0.53,0.73,3,163,3,1,0,0,3,2
11704,0.59,0.6,3,214,2,1,0,0,6,2
11707,0.42,0.44,3,183,2,0,0,0,6,3
11708,0.43,0.66,4,135,2,0,0,0,3,1
11709,0.43,0.76,6,154,2,0,0,0,4,1
11710,0.77,0.86,5,238,3,0,0,0,4,1
11711,0.76,0.98,2,235,3,0,0,0,4,1
11715,0.51,0.75,3,133,3,0,0,0,8,3
11717,0.77,0.58,4,202,3,0,0,0,8,3
11718,0.54,0.63,4,140,3,0,0,0,8,3
11719,0.63,0.85,4,182,3,1,0,0,8,1
11720,0.55,0.45,3,179,2,1,0,0,8,2
11723,0.16,0.95,6,117,7,0,0,0,8,3
11724,0.54,0.78,3,156,7,0,0,0,8,3
11726,0.16,0.63,6,286,7,0,0,1,8,3
11727,0.57,0.82,5,233,7,0,0,1,8,3
11729,0.95,0.81,4,258,7,0,0,1,8,3
11730,0.93,0.7,5,231,7,0,0,1,8,1
11732,0.77,0.82,4,134,3,0,0,1,8,2
11733,0.24,0.94,6,141,3,1,0,0,8,2
11737,0.23,0.77,5,272,2,0,0,0,8,2
11738,0.69,0.66,3,215,6,0,0,0,8,1
11739,0.52,0.72,4,222,3,0,0,0,8,2
11742,0.72,0.59,5,200,8,1,0,0,8,2
11743,0.92,0.61,4,143,8,0,0,0,8,2
11747,0.67,0.49,3,247,10,0,0,0,8,3
11748,0.48,0.7,3,213,10,0,0,0,8,3
11749,0.99,0.6,4,209,8,1,0,0,3,3
11750,0.49,0.88,4,240,8,0,0,0,6,3
11751,0.39,0.45,3,100,8,1,0,0,6,3
11752,0.99,0.92,4,265,4,1,0,0,6,3
11753,0.78,0.57,3,209,3,0,0,0,6,3
11754,0.5,0.73,3,154,10,0,0,0,3,3
11756,0.88,0.6,4,208,7,0,0,1,4,1
11758,0.73,0.78,3,262,7,1,0,1,4,1
11759,0.58,0.84,4,206,7,0,0,1,4,1
11760,0.74,0.98,3,166,3,1,0,1,4,1
11761,0.32,0.48,4,117,10,0,0,1,5,3
11762,0.88,0.83,4,273,10,0,0,0,8,3
11763,0.81,0.9,4,270,10,0,0,0,1,3
11767,0.76,0.85,3,192,3,0,0,0,5,2
11769,0.8,0.84,4,242,2,1,0,0,5,2
11770,0.73,0.72,4,233,2,0,0,0,8,2
11774,0.93,0.5,5,272,3,0,0,0,8,2
11776,0.66,0.72,4,271,3,0,0,0,8,2
11777,0.76,0.56,3,179,3,1,0,0,8,2
11778,0.34,0.72,3,118,4,0,0,0,3,2
11779,0.48,0.8,4,196,5,0,0,0,6,2
11782,0.51,0.71,2,180,3,0,0,0,6,2
11783,0.84,0.78,4,263,3,0,0,0,3,2
11784,0.66,0.79,5,134,3,0,0,0,4,1
11785,0.72,0.88,3,189,3,1,0,0,4,1
11786,0.53,0.91,4,167,4,0,0,0,4,1
11789,0.82,0.56,2,227,5,1,0,0,4,1
11790,0.72,0.99,4,239,3,0,0,0,5,3
11791,0.9,0.54,4,172,4,0,0,0,8,3
11793,0.56,0.74,3,265,3,0,0,0,9,3
11795,0.61,0.89,4,242,2,0,0,0,4,3
11796,0.97,0.61,4,262,3,1,0,1,5,3
11797,0.64,0.55,3,246,2,0,0,1,5,1
11798,0.99,0.97,4,211,2,0,0,1,5,2
11799,0.61,0.42,3,145,4,0,0,1,8,3
11801,0.67,0.91,2,245,2,1,0,1,8,3
11802,0.9,0.56,3,151,3,0,0,0,8,3
11806,0.44,0.65,3,175,2,0,0,0,3,2
11807,0.64,0.94,4,210,3,0,0,0,6,2
11809,0.69,0.9,5,103,5,0,0,0,6,2
11810,0.93,0.51,4,110,3,0,0,0,6,2
11811,0.73,0.9,5,184,3,0,0,0,3,2
11812,0.83,0.6,4,161,2,0,0,0,4,1
11813,0.82,0.49,5,210,3,0,0,0,4,1
11814,0.39,0.91,2,212,2,0,0,0,4,1
11816,0.88,0.81,4,179,3,0,0,0,4,1
11817,0.8,0.6,5,217,3,0,0,0,4,1
11819,0.66,0.6,3,210,2,0,0,0,8,2
11820,0.61,0.61,4,246,2,0,0,0,1,2
11821,0.74,0.55,4,262,3,0,0,0,9,2
11824,0.68,0.54,4,146,4,0,0,1,5,3
11826,0.29,0.57,5,134,2,0,0,1,5,3
11828,0.53,0.68,4,173,3,0,0,0,8,3
11831,0.63,0.5,2,230,4,0,0,0,8,3
11832,0.81,0.81,4,212,2,1,0,0,8,3
11834,0.7,0.83,5,241,2,0,0,0,8,3
11836,0.16,0.93,6,218,6,1,0,0,6,1
11837,0.17,0.55,4,194,3,0,0,0,6,2
11838,0.7,0.95,3,158,2,0,0,0,6,3
11839,0.43,0.88,2,149,4,0,0,0,6,3
11840,0.49,0.62,4,161,2,0,0,0,3,3
11842,0.57,0.59,2,111,2,0,0,0,4,1
11844,0.62,0.61,3,266,2,0,0,0,4,1
11845,0.69,0.75,3,253,3,0,0,0,4,1
11846,0.63,0.7,5,160,3,0,0,0,4,1
11854,0.71,0.63,3,204,3,0,0,0,5,2
11855,0.7,0.93,3,250,3,0,0,0,5,2
11856,0.92,0.94,2,224,2,0,0,0,8,2
11857,0.81,0.92,4,268,3,0,0,0,8,2
11858,0.79,0.62,5,167,3,0,0,0,8,2
11859,0.53,0.64,3,168,3,0,0,0,8,2
11860,0.51,0.56,4,168,2,0,0,0,8,2
11861,0.78,0.9,5,158,3,0,0,0,8,2
11863,0.92,1,4,261,4,0,0,0,8,3
11864,0.59,0.54,4,176,2,0,0,0,10,3
11865,0.77,0.55,3,217,3,0,0,0,9,3
11866,0.74,0.87,5,224,2,0,0,0,9,3
11867,0.67,0.97,4,196,3,0,0,0,9,3
11868,0.56,0.59,3,223,3,0,0,0,9,3
11869,0.84,0.44,5,131,5,1,0,0,9,3
11870,0.53,0.77,2,167,2,0,0,0,9,3
11871,0.86,0.71,5,273,3,0,0,0,9,3
11872,0.77,0.68,3,98,3,0,0,0,9,3
11873,0.97,0.94,4,253,3,0,0,0,9,3
11875,0.73,0.9,3,274,2,0,0,0,9,1
11877,0.4,0.47,5,173,5,0,0,0,10,3
11878,0.33,0.41,2,198,4,0,0,0,10,3
11879,0.68,0.66,3,238,2,0,0,0,4,3
11880,0.78,0.8,3,256,2,0,0,0,3,3
11881,0.92,0.6,3,179,2,0,0,0,3,2
11882,0.66,0.66,4,273,4,1,0,0,3,2
11883,0.6,0.45,3,104,4,0,0,0,3,2
11886,0.71,0.68,3,231,2,1,0,0,6,2
11887,0.86,0.62,4,186,3,0,0,0,6,2
11890,0.38,0.49,4,196,3,0,0,1,4,1
11892,0.49,0.4,2,148,2,1,0,1,4,1
11893,0.78,0.62,4,150,3,0,0,1,4,1
11894,0.74,0.79,5,121,5,0,0,1,4,1
11895,0.82,0.76,4,266,3,0,0,1,4,1
11896,0.6,0.42,2,109,6,0,0,0,8,2
11899,0.89,0.55,4,159,2,0,0,0,8,3
11901,0.83,0.57,2,222,2,0,0,0,8,3
11902,0.24,0.88,5,199,5,1,0,0,8,3
11904,0.96,0.62,4,253,7,0,0,0,8,3
11905,0.16,0.68,5,149,7,1,0,0,8,3
11906,0.21,0.85,6,285,7,0,0,0,8,3
11907,0.69,0.54,3,164,7,0,0,0,8,3
11908,0.66,0.96,3,243,3,1,0,0,8,3
11909,0.67,0.39,2,207,7,0,0,0,8,3
11910,0.85,0.58,4,186,7,0,0,0,8,3
11911,0.37,0.92,4,211,7,0,0,0,8,1
11912,0.64,0.64,2,190,3,0,0,0,8,2
11913,0.91,0.82,2,241,3,0,0,0,8,3
11919,0.86,0.72,3,217,3,0,0,0,8,2
11921,0.19,0.61,4,127,8,0,0,0,8,2
11922,0.65,0.61,5,167,8,0,0,0,8,2
11923,0.92,0.44,3,260,8,0,0,0,8,2
11924,0.83,0.8,3,240,8,0,0,0,8,2
11927,0.78,0.53,6,168,3,0,0,0,8,2
11928,0.58,0.76,4,197,5,0,0,0,8,2
11929,0.5,0.64,2,170,8,0,0,0,8,2
11931,0.97,0.92,6,137,8,1,0,0,6,2
11932,0.8,0.93,3,225,4,0,0,0,6,2
11933,0.82,0.84,3,194,3,0,0,0,6,2
11935,0.88,0.51,5,195,4,0,0,0,3,2
11936,0.5,0.86,3,180,7,0,0,1,4,1
11937,0.53,0.8,2,225,7,1,0,1,4,1
11939,0.15,0.74,6,144,7,0,0,1,4,1
11940,0.92,0.7,3,129,3,0,0,1,4,1
11942,0.58,1,4,220,10,0,0,0,5,3
11943,0.88,0.74,3,273,10,0,0,0,8,3
11945,0.99,0.68,5,264,10,1,0,0,9,3
11946,0.94,0.73,3,268,10,0,0,0,10,3
11950,0.71,0.66,3,268,4,0,0,0,5,1
11952,0.71,0.69,4,222,4,0,0,0,8,3
11953,0.52,0.62,5,239,2,0,0,0,8,3
11955,0.82,0.79,3,160,3,0,0,0,8,3
11957,0.85,0.87,4,152,7,0,0,0,8,2
11958,0.57,0.64,4,226,7,0,0,0,8,2
11961,0.82,0.67,3,198,3,1,0,0,6,2
11962,0.9,0.89,4,254,7,0,0,0,6,2
11963,0.92,0.64,2,104,7,0,0,0,6,2
11964,0.9,0.48,4,136,7,0,0,0,3,2
11968,0.82,0.82,3,148,3,0,0,0,3,2
11969,0.8,0.8,4,146,3,1,0,0,3,2
11970,0.6,0.85,3,242,2,0,0,0,3,2
11972,0.85,0.89,4,150,3,0,0,0,1,1
11973,0.55,0.81,3,239,8,0,0,0,1,1
11975,0.82,0.58,5,263,8,0,0,0,3,3
11977,0.9,0.82,3,133,8,0,0,0,5,3
11978,0.62,0.72,3,149,3,1,0,0,5,3
11979,0.61,0.68,3,193,2,0,0,0,5,3
11980,0.52,0.55,5,174,3,1,0,0,8,3
11982,0.49,0.89,4,201,8,0,0,0,8,3
11984,0.67,0.49,5,241,8,0,0,0,8,3
11986,0.72,0.64,4,192,3,0,0,0,8,3
11988,0.19,0.79,4,229,4,0,0,0,6,3
11989,0.49,0.49,3,104,7,0,0,0,6,1
11990,0.9,0.76,3,255,7,0,0,0,6,2
11991,0.49,0.49,4,212,7,0,0,0,6,3
11993,0.62,0.85,3,237,3,1,0,0,3,3
11995,0.22,0.94,3,193,10,0,0,1,4,1
11996,0.9,0.55,3,259,10,1,0,1,4,1
11998,0.85,0.54,3,185,10,0,0,1,4,1
11999,0.33,0.65,3,172,10,0,0,1,5,1
12001,0.38,0.53,2,157,3,0,1,0,8,2
12002,0.8,0.86,5,262,6,0,1,0,8,3
12003,0.11,0.88,7,272,4,0,1,0,8,3
12004,0.72,0.87,5,223,5,0,1,0,8,2
12005,0.37,0.52,2,159,3,0,1,0,8,2
12007,0.1,0.77,6,247,4,0,1,0,8,2
12008,0.92,0.85,5,259,5,0,1,0,8,2
12009,0.89,1,5,224,5,0,1,0,8,2
12010,0.42,0.53,2,142,3,0,1,0,8,2
12012,0.11,0.81,6,305,4,0,1,0,8,2
12013,0.84,0.92,4,234,5,0,1,0,8,2
12016,0.38,0.54,2,143,3,0,1,0,8,2
12018,0.78,0.99,4,255,6,0,1,0,8,2
12019,0.45,0.51,2,160,3,1,1,1,8,2
12020,0.76,0.89,5,262,5,0,1,0,8,2
12022,0.38,0.55,2,147,3,0,1,0,8,2
12024,0.46,0.57,2,139,3,0,1,0,8,2
12025,0.4,0.53,2,158,3,0,1,0,8,2
12026,0.89,0.92,5,242,5,0,1,0,8,2
12028,0.4,0.49,2,135,3,0,1,0,8,2
12029,0.41,0.46,2,128,3,0,1,0,1,2
12031,0.09,0.62,6,294,4,0,1,0,1,2
12032,0.45,0.57,2,134,3,0,1,0,2,2
12033,0.4,0.51,2,145,3,0,1,0,2,2
12034,0.45,0.55,2,140,3,0,1,0,2,2
12035,0.84,0.87,4,246,6,0,1,0,2,2
12041,0.87,0.88,5,269,5,0,1,0,10,2
12042,0.45,0.48,2,158,3,0,1,0,10,2
12043,0.4,0.46,2,127,3,0,1,0,10,2
12048,0.57,0.7,3,273,6,0,1,0,9,2
12049,0.4,0.54,2,148,3,0,1,0,9,2
12050,0.43,0.47,2,147,3,0,1,0,9,2
12051,0.13,0.78,6,152,2,0,1,0,9,2
12052,0.44,0.55,2,135,3,0,1,0,9,2
12054,0.39,0.54,2,132,3,0,1,0,9,2
12056,0.37,0.46,2,140,3,0,1,0,9,2
12061,0.85,0.91,5,226,5,0,1,0,4,3
12065,0.11,0.94,6,286,4,0,1,0,3,3
12066,0.81,0.7,6,161,4,0,1,0,3,3
12067,0.43,0.54,2,153,3,0,1,0,6,3
12068,0.9,0.98,4,264,6,0,1,0,6,3
12071,0.74,0.99,2,277,3,0,1,0,3,3
12074,0.09,0.87,7,295,4,0,1,0,6,2
12077,0.1,0.83,6,295,4,0,1,0,6,3
12078,0.4,0.54,2,137,3,0,1,0,5,3
12080,0.39,0.56,2,142,3,0,1,0,1,2
12081,0.45,0.54,2,140,3,0,1,0,9,2
12084,0.84,0.85,4,249,6,0,1,0,5,2
12085,0.11,0.77,6,291,4,0,1,0,5,2
12087,0.17,0.84,5,232,3,0,1,0,8,2
12090,0.1,0.79,6,291,4,0,1,0,8,2
12091,0.4,0.5,2,130,3,0,1,0,8,2
12092,0.89,1,5,246,5,0,1,0,8,2
12093,0.42,0.48,2,143,3,0,1,0,8,2
12094,0.46,0.55,2,129,3,0,1,0,8,2
12095,0.09,0.83,6,255,4,0,1,0,8,2
12098,0.1,0.84,6,279,4,0,1,0,8,2
12099,0.11,0.97,6,284,4,0,1,0,8,2
12100,0.9,1,5,221,6,0,1,0,8,3
12102,0.36,0.52,2,147,3,0,1,0,8,3
12103,0.42,0.46,2,150,3,0,1,0,8,3
12107,0.91,1,4,257,5,0,1,0,1,3
12108,0.44,0.5,2,148,3,0,1,0,1,3
12112,0.09,0.85,6,289,4,0,1,0,2,1
12113,0.43,0.52,2,160,3,0,1,0,10,2
12114,0.9,0.96,4,258,5,0,1,0,10,3
12115,0.84,1,5,234,5,0,1,0,10,3
12116,0.37,0.48,2,137,3,0,1,0,10,3
12118,0.11,0.84,6,251,4,0,1,0,10,2
12123,0.75,1,4,216,6,0,1,0,10,2
12124,0.11,0.84,6,300,5,1,1,0,9,2
12126,0.11,0.92,6,260,4,0,1,0,9,2
12128,0.7,0.89,3,183,5,0,1,0,9,2
12129,0.09,0.82,6,250,4,0,1,0,9,2
12131,0.1,0.83,6,292,4,0,1,0,9,2
12132,0.38,0.57,2,140,3,0,1,0,9,2
12133,0.9,1,5,221,5,0,1,0,9,2
12134,0.44,0.51,2,138,3,0,1,0,9,2
12136,0.31,0.84,7,133,5,0,1,0,10,2
12137,0.1,0.84,6,283,4,1,1,0,10,2
12140,0.73,0.87,5,257,5,0,1,0,3,2
12142,0.45,0.53,2,155,3,0,1,0,3,2
12143,0.11,0.8,6,256,4,0,1,0,3,2
12144,0.37,0.47,2,152,3,0,1,0,6,2
12145,0.84,0.99,4,267,5,0,1,0,6,2
12146,0.41,0.46,2,151,3,0,1,0,6,2
12147,0.76,0.92,4,239,5,0,1,0,6,2
12148,0.11,0.87,6,306,4,0,1,0,3,2
12151,0.11,0.91,6,278,4,0,1,0,5,2
12154,0.4,0.52,2,155,3,0,1,0,5,2
12155,0.39,0.48,2,160,3,0,1,0,8,2
12156,0.11,0.8,6,304,4,0,1,0,1,2
12157,0.83,1,5,240,5,0,1,0,9,2
12159,0.39,0.5,2,136,3,0,1,0,4,2
12160,0.45,0.45,2,132,3,0,1,0,5,2
12162,0.9,0.98,5,243,6,0,1,0,5,2
12165,0.9,0.99,5,260,5,0,1,0,8,2
12167,0.43,0.55,2,129,3,0,1,0,8,2
12170,0.45,0.57,2,158,3,0,1,0,8,2
12171,0.81,0.99,4,259,5,0,1,0,8,2
12172,0.41,0.46,2,160,3,0,1,1,8,2
12173,0.11,0.78,7,278,4,0,1,0,8,2
12174,0.1,0.88,6,284,4,0,1,0,8,2
12176,0.54,0.74,4,164,2,0,1,0,8,2
12177,0.41,0.48,2,148,3,0,1,0,8,2
12179,0.37,0.51,2,127,3,0,1,0,8,3
12183,0.89,0.99,5,257,5,0,1,0,1,3
12184,0.11,0.8,6,285,4,0,1,0,1,3
12186,0.4,0.46,2,127,3,0,1,0,2,3
12189,0.37,0.55,2,152,3,0,1,0,10,3
12192,0.92,0.87,4,226,6,1,1,0,10,3
12198,0.1,0.91,6,287,4,0,1,0,10,2
12199,0.1,0.89,7,285,4,0,1,0,10,2
12200,0.77,0.94,5,226,6,0,1,0,9,2
12204,0.1,0.93,6,256,4,0,1,0,9,2
12205,0.87,0.9,5,254,6,0,1,0,9,2
12206,0.38,0.5,2,153,3,0,1,0,9,2
12207,0.77,0.99,5,228,5,0,1,0,9,2
12209,0.44,0.5,2,128,3,0,1,0,9,2
12210,0.38,0.52,2,153,3,0,1,0,9,2
12211,0.43,0.46,2,156,3,0,1,0,10,2
12213,0.88,1,5,219,5,0,1,0,10,2
12214,0.45,0.46,2,153,3,0,1,0,4,2
12215,0.4,0.53,2,151,3,0,1,0,3,2
12216,0.36,0.51,2,155,3,0,1,0,3,2
12217,0.36,0.48,2,158,3,0,1,0,3,2
12219,0.43,0.53,2,131,3,0,1,0,3,2
12220,0.89,0.87,5,225,5,0,1,0,6,2
12221,0.1,0.84,6,286,4,0,1,0,6,2
12224,0.87,0.9,5,252,5,0,1,0,3,2
12226,0.9,0.97,4,258,5,0,1,0,1,2
12227,0.37,0.46,2,158,3,0,1,0,2,2
12228,0.44,0.54,2,149,3,0,1,0,2,2
12230,0.78,0.98,5,239,6,0,1,0,5,2
12233,0.11,0.83,6,244,4,0,1,0,1,2
12235,0.48,0.57,4,270,4,0,1,0,10,2
12236,0.83,0.85,4,255,5,0,1,0,4,2
12238,0.43,0.45,2,135,3,0,1,0,5,2
12239,0.43,0.53,2,146,3,0,1,0,5,2
12241,0.1,0.87,7,289,4,0,1,0,8,2
12243,0.38,0.53,2,156,3,0,1,0,8,2
12247,0.37,0.48,2,159,3,0,1,0,8,2
12249,0.87,0.91,4,228,5,0,1,0,8,2
12250,0.11,0.84,6,298,4,0,1,0,8,2
12253,0.19,0.59,7,192,3,0,1,0,8,2
12255,0.6,0.92,2,258,5,0,1,0,8,2
12256,0.44,0.45,2,156,3,0,1,0,8,3
12258,0.42,0.54,2,156,3,0,1,0,8,3
12259,0.88,0.88,5,232,5,1,1,0,1,3
12263,0.44,0.56,2,131,3,0,1,0,2,3
12264,0.11,0.78,6,260,4,0,1,0,2,3
12266,0.84,0.93,4,251,5,0,1,0,10,3
12267,0.11,0.95,6,286,4,0,1,0,10,3
12269,0.38,0.56,2,156,3,0,1,0,10,2
12270,0.38,0.86,6,139,6,0,1,0,10,3
12271,0.44,0.51,2,127,3,0,1,0,10,3
12272,0.11,0.84,6,251,4,0,1,0,10,3
12273,0.81,0.93,5,270,5,0,1,0,10,3
12274,0.09,0.96,6,296,4,0,1,0,10,2
12278,0.74,0.89,5,229,6,0,1,0,9,2
12279,0.09,0.78,6,254,4,0,1,0,9,2
12280,0.82,0.81,4,233,4,1,1,0,9,2
12281,0.1,0.98,6,268,4,0,1,0,9,2
12283,0.83,0.92,5,267,6,0,1,0,9,2
12284,0.1,0.93,6,289,4,1,1,0,9,2
12285,0.38,0.47,2,144,3,0,1,0,9,2
12286,0.4,0.56,2,148,3,0,1,0,9,2
12287,0.11,0.83,6,306,4,0,1,0,9,2
12288,0.11,0.79,6,292,4,0,1,1,10,2
12290,0.36,0.48,2,137,3,0,1,0,10,2
12291,0.4,0.46,2,128,3,0,1,0,4,2
12293,0.41,0.49,2,146,3,0,1,0,3,2
12294,0.11,0.91,6,308,4,1,1,0,3,2
12296,0.38,0.51,2,146,3,0,1,0,3,3
12297,0.39,0.55,2,156,3,0,1,0,6,3
12301,0.45,0.55,2,151,3,0,1,0,3,3
12303,0.1,0.77,7,250,5,0,1,0,7,3
12306,0.45,0.47,2,135,3,0,1,0,7,3
12307,0.37,0.46,2,149,3,0,1,0,5,1
12310,0.1,0.94,6,285,4,0,1,0,9,3
12311,0.1,0.93,7,305,4,0,1,0,10,3
12312,0.11,0.95,7,300,4,0,1,0,4,3
12313,0.4,0.54,2,139,3,0,1,0,5,2
12317,0.43,0.47,2,135,3,0,1,0,8,2
12319,0.11,0.94,6,276,4,0,1,0,8,2
12320,0.4,0.46,2,130,3,0,1,0,8,2
12322,0.82,0.84,5,244,5,0,1,0,8,2
12323,0.61,0.47,2,253,3,0,1,0,8,2
12325,0.37,0.45,2,131,3,0,1,0,8,2
12326,0.41,0.52,2,135,3,0,1,0,8,2
12327,0.37,0.52,2,157,3,0,1,0,8,2
12328,0.88,0.99,5,262,6,0,1,0,8,2
12329,0.1,0.85,6,266,4,0,1,0,8,2
12330,0.44,0.48,2,148,3,0,1,0,8,2
12331,0.38,0.57,2,140,3,0,1,0,8,2
12332,0.11,0.85,7,302,4,0,1,0,8,2
12336,0.45,0.47,2,151,3,0,1,0,1,3
12337,0.77,0.87,5,266,5,0,1,0,1,3
12342,0.37,0.47,2,141,3,0,1,0,10,3
12345,0.37,0.52,2,155,3,0,1,0,10,3
12346,0.1,0.86,6,278,4,0,1,0,10,1
12347,0.81,1,4,253,5,0,1,0,10,2
12348,0.11,0.8,6,282,4,0,1,0,10,3
12349,0.11,0.84,7,264,4,0,1,0,10,3
12350,0.4,0.46,2,149,3,0,1,0,10,3
12353,0.91,0.91,4,262,6,0,1,0,9,2
12355,0.33,0.88,6,219,5,0,1,0,9,2
12356,0.41,0.57,2,136,3,0,1,0,9,2
12357,0.41,0.55,2,154,3,0,1,0,9,2
12358,0.37,0.54,2,149,3,0,1,0,9,2
12359,0.31,0.62,6,135,5,0,1,0,9,2
12360,0.09,0.91,6,275,4,0,1,0,9,2
12361,0.1,0.87,6,290,4,0,1,0,9,2
12363,0.41,0.54,2,145,3,0,1,0,9,2
12365,0.4,0.5,2,141,3,1,1,0,10,2
12366,0.91,0.87,4,235,5,0,1,0,10,2
12367,0.1,0.83,6,258,4,0,1,0,4,2
12370,0.1,0.82,6,266,4,0,1,0,3,2
12372,0.36,0.51,2,135,3,0,1,0,3,2
12373,0.39,0.48,2,141,3,0,1,0,6,3
12374,0.36,0.57,2,142,3,0,1,0,6,3
12375,0.86,0.84,5,254,5,0,1,0,6,3
12376,0.73,0.99,5,262,5,0,1,0,6,3
12378,0.44,0.56,2,158,3,0,1,0,1,3
12379,0.31,0.56,4,238,2,0,1,0,1,3
12381,0.44,0.45,2,156,3,0,1,0,2,3
12382,0.38,0.46,2,145,3,0,1,0,2,3
12384,0.38,0.51,2,159,3,0,1,0,8,3
12386,0.75,0.9,5,256,5,0,1,0,9,2
12387,0.1,0.93,6,298,4,0,1,0,10,3
12389,0.45,0.5,2,157,3,0,1,0,5,3
12391,0.78,1,4,253,5,0,1,0,5,2
12392,0.45,0.55,2,148,3,0,1,0,8,2
12393,0.84,1,4,261,5,0,1,0,8,2
12394,0.11,0.93,6,282,4,0,1,0,8,2
12397,0.46,0.57,2,139,3,0,1,0,8,2
12398,0.09,0.79,6,293,5,0,1,0,8,2
12403,0.74,1,5,275,5,0,1,0,8,2
12406,0.47,0.5,4,254,4,0,1,0,8,2
12407,0.73,0.99,5,241,5,0,1,0,8,2
12410,0.82,0.98,4,233,5,0,1,0,8,2
12413,0.45,0.53,2,138,3,0,1,0,1,3
12414,0.45,0.54,2,142,3,0,1,0,2,3
12416,0.42,0.48,2,155,3,0,1,0,2,3
12417,0.82,1,4,229,6,0,1,0,2,3
12418,0.11,0.9,6,264,4,0,1,0,10,3
12420,0.82,0.85,4,223,5,0,1,0,10,3
12421,0.09,0.96,6,268,4,0,1,0,10,3
12423,0.86,1,5,257,5,0,1,0,10,3
